1,1,1248.0,269.4,213.8,66.0,1.000000
1,2,1398.2,322.5,178.8,68.6,1.000000
1,3,1275.2,382.1,174.9,66.0,1.000000
1,4,1434.5,395.0,162.0,66.0,1.000000
1,5,1649.6,615.2,268.1,102.3,1.000000
1,6,737.9,279.8,169.6,54.4,1.000000
1,7,829.9,314.7,270.6,69.9,1.000000
1,8,863.5,350.9,216.2,94.7,1.000000
1,9,1056.3,396.3,160.7,46.6,1.000000
1,10,682.2,360.0,152.8,53.1,1.000000
1,11,383.1,287.5,112.7,62.2,1.000000
1,12,688.7,480.5,209.8,99.7,1.000000
1,13,850.5,514.1,197.0,47.9,1.000000
1,14,1104.4,545.2,103.6,37.6,1.000000
1,15,717.2,575.0,332.8,67.3,1.000000
1,16,248.4,635.9,266.8,91.9,1.000000
1,17,636.9,674.7,362.6,138.6,1.000000
1,18,649.7,751.1,863.9,316.0,1.000000
1,19,1591.3,874.1,134.7,84.2,1.000000
1,20,98.1,374.3,461.1,89.3,1.000000
1,21,564.4,618.9,163.1,98.6,1.000000
1,22,1776.5,761.5,142.4,174.8,1.000000
1,23,1552.4,977.7,273.2,98.4,1.000000
1,24,412.9,957.0,832.9,121.7,1.000000
1,25,38.5,473.9,251.4,106.3,1.000000
1,26,10.4,633.2,269.1,164.5,1.000000
1,27,2.4,802.9,688.9,265.5,1.000000
1,28,589.0,742.1,217.6,132.1,1.000000
1,29,1464.3,740.6,160.7,127.0,1.000000
1,30,928.1,527.1,321.3,194.2,1.000000
1,31,0.0,380.4,218.1,128.2,1.000000
1,32,250.5,591.8,232.9,71.5,1.000000
1,33,1373.6,582.8,165.9,172.2,1.000000
1,34,1743.8,97.6,38.2,76.4,1.000000
1,35,956.8,420.9,256.4,98.4,1.000000
1,36,1483.8,464.9,436.2,102.3,1.000000
1,37,335.0,449.4,388.6,124.3,1.000000
2,1,1243.1,268.8,213.8,66.0,1.000000
2,2,1389.6,322.5,178.8,68.6,1.000000
2,3,1265.3,382.1,174.9,66.0,1.000000
2,4,1428.9,396.9,162.0,69.1,1.000000
2,5,1643.4,612.1,268.0,102.3,1.000000
2,6,731.1,279.8,169.6,54.4,1.000000
2,7,829.9,314.7,270.6,69.9,1.000000
2,8,856.1,353.9,216.3,94.7,1.000000
2,9,1056.3,396.3,160.7,46.6,1.000000
2,10,681.0,360.7,152.8,53.1,1.000000
2,11,389.3,288.1,112.7,62.2,1.000000
2,12,688.7,480.5,209.8,99.7,1.000000
2,13,847.4,509.8,197.0,47.9,1.000000
2,14,1104.4,545.2,103.6,37.6,1.000000
2,15,717.2,575.0,332.8,67.3,1.000000
2,16,249.0,629.1,266.8,91.9,1.000000
2,17,636.9,674.7,362.6,138.6,1.000000
2,18,649.7,751.1,863.9,316.0,1.000000
2,19,1591.9,873.5,134.7,87.9,1.000000
2,20,99.9,374.9,461.1,89.3,1.000000
2,21,564.4,618.9,163.1,98.6,1.000000
2,22,1764.2,762.7,142.4,174.8,1.000000
2,23,1554.3,975.3,273.2,98.4,1.000000
2,24,412.9,954.6,828.6,124.2,1.000000
2,25,38.5,473.9,251.4,106.3,1.000000
2,26,10.4,633.2,269.1,164.5,1.000000
2,27,2.4,802.9,688.9,265.5,1.000000
2,28,589.0,742.1,217.6,132.1,1.000000
2,29,1480.9,761.6,145.3,108.5,1.000000
2,30,928.1,527.1,321.3,194.2,1.000000
2,31,0.0,380.4,218.1,128.2,1.000000
2,32,248.1,590.5,232.9,71.5,1.000000
2,33,1373.6,590.2,165.9,164.8,1.000000
2,34,1744.2,95.1,38.2,76.4,1.000000
2,35,954.3,418.4,256.4,98.4,1.000000
2,36,1474.6,464.3,436.2,102.3,1.000000
2,37,335.0,449.4,388.6,124.3,1.000000
3,1,1238.1,268.2,213.8,66.1,1.000000
3,2,1381.0,322.5,178.8,68.6,1.000000
3,3,1255.5,382.1,174.9,66.0,1.000000
3,4,1423.4,398.7,162.0,72.2,1.000000
3,5,1637.2,609.0,268.1,102.3,1.000000
3,6,724.4,279.8,169.6,54.4,1.000000
3,7,829.9,314.7,270.6,69.9,1.000000
3,8,848.7,357.0,216.3,94.7,1.000000
3,9,1056.3,396.3,160.7,46.6,1.000000
3,10,679.8,361.3,152.8,53.1,1.000000
3,11,395.4,288.8,112.7,62.2,1.000000
3,12,688.7,480.5,209.8,99.7,1.000000
3,13,844.3,505.5,197.0,47.9,1.000000
3,14,1104.4,545.2,103.6,37.6,1.000000
3,15,717.2,575.0,332.8,67.3,1.000000
3,16,249.6,622.3,266.8,91.9,1.000000
3,17,636.9,674.7,362.6,138.6,1.000000
3,18,649.7,751.1,863.9,316.0,1.000000
3,19,1592.5,872.9,134.7,91.6,1.000000
3,20,101.8,375.5,461.1,89.3,1.000000
3,21,564.4,618.9,163.1,98.6,1.000000
3,22,1751.8,764.0,142.4,174.8,1.000000
3,23,1556.1,972.8,273.2,98.4,1.000000
3,24,412.9,952.1,826.8,126.7,1.000000
3,25,38.5,473.9,251.4,106.3,1.000000
3,26,10.4,633.2,269.1,164.5,1.000000
3,27,2.4,802.9,688.9,265.5,1.000000
3,28,589.0,742.1,217.6,132.1,1.000000
3,29,1497.5,782.6,129.9,90.0,1.000000
3,30,928.1,527.1,321.3,194.2,1.000000
3,31,0.0,380.4,218.1,128.2,1.000000
3,32,249.3,585.6,202.1,71.5,1.000000
3,33,1373.6,582.8,165.9,172.2,1.000000
3,34,1744.6,92.7,38.2,76.4,1.000000
3,35,951.8,416.0,256.4,98.4,1.000000
3,36,1465.3,463.7,436.2,102.3,1.000000
3,37,335.0,449.4,388.6,124.3,1.000000
4,1,1232.0,269.1,213.8,66.0,1.000000
4,2,1372.5,325.0,178.8,68.6,1.000000
4,3,1250.6,383.6,174.9,66.0,1.000000
4,4,1418.4,400.1,162.0,71.4,1.000000
4,5,1634.5,608.2,268.1,102.3,1.000000
4,6,714.2,278.4,169.6,54.4,1.000000
4,7,825.1,314.4,270.6,69.9,1.000000
4,8,843.5,358.7,216.3,94.7,1.000000
4,9,1054.0,396.7,160.7,46.6,1.000000
4,10,676.1,361.3,152.8,53.1,1.000000
4,11,401.6,290.0,112.7,62.2,1.000000
4,12,691.3,481.6,208.8,98.4,1.000000
4,13,842.7,505.8,193.9,47.9,1.000000
4,14,1101.3,545.8,103.6,37.5,1.000000
4,15,713.3,575.2,332.8,67.3,1.000000
4,16,249.8,625.2,266.8,91.9,1.000000
4,17,630.7,674.7,362.6,138.6,1.000000
4,18,675.9,715.4,856.3,309.4,1.000000
4,19,1592.4,875.1,134.7,90.7,1.000000
4,20,86.2,375.3,461.1,89.3,1.000000
4,21,564.9,617.5,163.2,98.6,1.000000
4,22,1741.8,763.2,157.6,174.8,1.000000
4,23,1558.8,969.6,295.4,105.3,1.000000
4,24,404.2,947.6,826.8,131.6,1.000000
4,25,34.2,473.9,244.6,106.3,1.000000
4,26,9.6,630.7,269.1,164.5,1.000000
4,27,2.3,800.6,687.7,265.5,1.000000
4,28,589.0,742.1,214.9,132.1,1.000000
4,29,1510.9,775.9,124.7,99.8,1.000000
4,30,924.5,530.8,321.3,194.2,1.000000
4,31,0.0,380.4,183.0,128.2,1.000000
4,32,229.2,590.8,209.8,71.5,1.000000
4,38,288.0,496.4,81.3,49.3,1.000000
4,33,1374.2,597.1,165.9,157.4,1.000000
4,34,1745.0,90.2,38.2,76.4,1.000000
4,35,944.0,416.3,256.4,98.4,1.000000
4,36,1461.9,462.3,418.0,102.3,1.000000
4,37,354.8,444.0,388.6,124.3,1.000000
5,1,1225.8,270.0,213.8,66.1,1.000000
5,2,1364.0,327.4,178.8,68.6,1.000000
5,3,1245.6,385.1,174.9,66.0,1.000000
5,4,1413.5,401.5,162.0,70.7,1.000000
5,5,1631.7,607.5,268.1,102.3,1.000000
5,6,704.0,277.0,169.6,54.4,1.000000
5,7,820.3,314.1,270.6,69.9,1.000000
5,8,838.3,360.4,216.3,94.7,1.000000
5,9,1051.7,397.1,160.7,46.6,1.000000
5,10,672.4,361.3,152.8,53.1,1.000000
5,11,409.6,291.8,112.7,62.2,1.000000
5,12,693.9,482.7,207.9,97.1,1.000000
5,13,841.2,506.0,190.9,47.9,1.000000
5,14,1098.2,546.5,103.6,37.5,1.000000
5,15,709.5,575.3,332.8,67.3,1.000000
5,16,249.2,623.4,266.8,91.9,1.000000
5,17,624.6,674.7,362.6,138.6,1.000000
5,18,734.5,707.3,848.8,302.7,1.000000
5,19,1592.2,877.2,134.7,89.7,1.000000
5,20,70.6,375.1,461.1,89.3,1.000000
5,21,565.3,616.1,163.2,98.6,1.000000
5,22,1731.8,762.4,172.8,174.8,1.000000
5,23,1561.4,966.4,317.6,112.3,1.000000
5,24,395.6,943.0,835.4,136.6,1.000000
5,25,29.9,473.9,237.8,106.3,1.000000
5,26,8.9,628.2,269.1,164.5,1.000000
5,27,2.3,798.3,686.4,265.5,1.000000
5,28,589.0,742.1,212.1,132.1,1.000000
5,29,1507.0,777.9,136.8,100.9,1.000000
5,30,924.5,537.9,311.0,187.1,1.000000
5,31,0.0,380.4,147.9,128.2,1.000000
5,32,235.5,587.8,217.5,71.5,1.000000
5,38,270.7,495.1,97.4,55.5,1.000000
5,33,1374.8,603.2,165.9,150.9,1.000000
5,34,1745.0,86.5,38.2,76.4,1.000000
5,35,936.1,416.6,256.4,98.4,1.000000
5,36,1468.5,462.0,399.8,102.3,1.000000
5,37,361.8,442.8,388.6,124.3,1.000000
6,1,1219.7,270.9,213.8,66.0,1.000000
6,2,1355.6,329.9,178.8,68.6,1.000000
6,3,1240.7,386.7,174.9,66.0,1.000000
6,4,1408.6,402.9,162.0,69.9,1.000000
6,5,1628.9,606.7,268.0,102.3,1.000000
6,6,693.9,275.6,169.6,54.4,1.000000
6,7,815.5,313.8,270.6,69.9,1.000000
6,8,833.0,362.1,216.2,94.7,1.000000
6,9,1049.4,397.5,160.7,46.6,1.000000
6,10,668.7,361.3,152.8,53.1,1.000000
6,11,417.6,293.7,112.7,62.2,1.000000
6,12,696.5,483.8,206.9,95.8,1.000000
6,13,839.6,506.3,187.9,47.9,1.000000
6,14,1095.1,546.6,103.6,37.6,1.000000
6,15,705.6,575.5,332.8,67.3,1.000000
6,16,248.6,621.5,266.8,91.9,1.000000
6,17,618.4,674.7,362.6,138.6,1.000000
6,18,752.0,705.1,841.2,296.1,1.000000
6,19,1592.1,879.4,134.7,88.8,1.000000
6,20,54.9,374.9,461.1,89.3,1.000000
6,21,565.8,614.8,163.1,98.6,1.000000
