1,1,1218.27,590.47,133.51,104.89999999999998,1,1,1.0
1,2,1812.8,630.59,106.18000000000006,67.39999999999998,1,1,1.0
1,3,1728.61,594.29,67.35000000000014,71.29000000000008,1,1,1.0
1,4,1441.01,573.64,94.66000000000008,34.960000000000036,1,1,1.0
1,5,1422.9,441.55,49.299999999999955,66.05000000000001,1,1,1.0
1,6,1387.91,305.58,35.09999999999991,42.74000000000001,1,1,1.0
1,7,1400.99,365.15,95.80999999999995,34.950000000000045,1,1,1.0
1,8,1295.97,380.69,77.82999999999993,36.20999999999998,1,1,1.0
1,9,907.48,419.54,72.64999999999998,76.39999999999998,1,1,1.0
1,10,761.15,521.84,80.45000000000005,37.559999999999945,1,1,1.0
1,11,706.89,532.2,77.71000000000004,37.59999999999991,1,1,1.0
1,12,599.41,577.5,54.389999999999986,41.460000000000036,1,1,1.0
1,13,379.3,611.2,77.65999999999997,47.90999999999997,1,1,1.0
1,14,327.34,515.4,46.76000000000005,67.31000000000006,1,1,1.0
1,15,1542.01,433.78,50.6400000000001,55.690000000000055,1,1,1.0
1,16,1442.3,551.6,33.799999999999955,44.049999999999955,1,1,1.0
1,17,726.32,523.14,44.02999999999997,22.00999999999999,1,1,1.0
1,18,1325.88,529.61,89.31999999999994,38.889999999999986,1,1,1.0
1,19,1263.73,554.22,94.52999999999997,33.65999999999997,1,1,1.0
1,20,1270.2,528.32,95.82999999999993,47.90999999999997,1,1,1.0
1,21,1569.34,376.8,40.1400000000001,64.75,1,1,1.0
1,22,1473.38,449.32,77.82999999999993,34.97000000000003,1,1,1.0
1,23,1477.27,314.65,33.789999999999964,46.650000000000034,1,1,1.0
1,24,1597.7,428.6,67.47000000000003,41.44,1,1,1.0
1,25,1490.2,527.02,61.0,37.56000000000006,1,1,1.0
2,1,1221.38,591.26,130.39999999999986,104.11000000000001,1,1,1.0
2,2,1805.03,627.75,105.65000000000009,67.64999999999998,1,1,1.0
2,3,1725.76,593.26,67.34999999999991,71.28999999999996,1,1,1.0
2,4,1441.01,574.29,91.0,34.530000000000086,1,1,1.0
2,5,1420.93,438.6,53.49000000000001,66.77999999999997,1,1,1.0
2,6,1386.61,304.81,35.88000000000011,42.98000000000002,1,1,1.0
2,7,1399.18,364.63,98.27999999999997,36.19,1,1,1.0
2,8,1296.46,379.7,78.56999999999994,37.44,1,1,1.0
2,9,907.48,419.28,72.51999999999998,76.41000000000003,1,1,1.0
2,10,758.04,523.13,79.68000000000006,36.26999999999998,1,1,1.0
2,11,705.08,531.42,76.15999999999997,37.60000000000002,1,1,1.0
2,12,598.67,577.25,55.25,41.84000000000003,1,1,1.0
2,13,380.08,611.2,78.96000000000004,47.90999999999997,1,1,1.0
2,14,328.63,515.4,45.47000000000003,66.25999999999999,1,1,1.0
2,15,1544.24,432.05,47.42000000000007,56.420000000000016,1,1,1.0
2,16,1440.82,552.09,33.799999999999955,44.059999999999945,1,1,1.0
2,17,724.5,523.13,45.08000000000004,22.539999999999964,1,1,1.0
2,18,1323.55,527.8,89.83000000000015,41.22000000000003,1,1,1.0
2,19,1265.28,554.22,89.87000000000012,33.65999999999997,1,1,1.0
2,20,1273.3,529.61,92.73000000000002,46.620000000000005,1,1,1.0
2,21,1568.11,373.6,42.36000000000013,64.23999999999995,1,1,1.0
2,22,1471.17,448.34,80.03999999999996,36.19,1,1,1.0
2,23,1477.27,314.65,33.799999999999955,46.160000000000025,1,1,1.0
2,24,1597.46,430.58,63.50999999999999,39.710000000000036,1,1,1.0
2,25,1490.89,526.76,61.0,37.56000000000006,1,1,1.0
3,1,1224.48,592.04,127.29999999999995,103.33000000000004,1,1,1.0
3,2,1797.26,624.9,105.13000000000011,67.89999999999998,1,1,1.0
3,3,1722.91,592.22,67.34999999999991,71.28999999999996,1,1,1.0
3,4,1441.01,574.94,87.33999999999992,34.08999999999992,1,1,1.0
3,5,1418.96,435.64,57.680000000000064,67.52000000000004,1,1,1.0
3,6,1385.31,304.03,36.65000000000009,43.24000000000001,1,1,1.0
3,7,1397.37,364.12,100.75,37.420000000000016,1,1,1.0
3,8,1296.94,378.72,79.31999999999994,38.65999999999997,1,1,1.0
3,9,907.49,419.02,72.38,76.41000000000003,1,1,1.0
3,10,754.94,524.43,78.89999999999998,34.97000000000003,1,1,1.0
3,11,703.27,530.65,74.61000000000001,37.59000000000003,1,1,1.0
3,12,597.93,577.01,56.110000000000014,42.200000000000045,1,1,1.0
3,13,380.86,611.2,80.25,47.90999999999997,1,1,1.0
3,14,329.92,515.4,44.18000000000001,65.22000000000003,1,1,1.0
3,15,1546.46,430.32,44.210000000000036,57.160000000000025,1,1,1.0
3,16,1439.34,552.59,33.80000000000018,44.049999999999955,1,1,1.0
3,17,722.69,523.12,46.11999999999989,23.07000000000005,1,1,1.0
3,18,1321.22,525.99,90.33999999999992,43.549999999999955,1,1,1.0
3,19,1266.84,554.22,85.20000000000005,33.65999999999997,1,1,1.0
3,20,1276.4,530.91,89.62999999999988,45.32000000000005,1,1,1.0
3,21,1566.87,370.39,44.580000000000155,63.74000000000001,1,1,1.0
3,22,1468.95,447.35,82.25999999999999,37.41999999999996,1,1,1.0
3,23,1477.27,314.65,33.799999999999955,45.670000000000016,1,1,1.0
3,24,1597.22,432.56,59.559999999999945,37.99000000000001,1,1,1.0
