1,1,1218.3,590.5,133.5,104.9,1.000000
1,2,1812.8,630.6,106.2,67.4,1.000000
1,3,1728.6,594.3,67.3,71.3,1.000000
1,4,1441.0,573.6,94.7,35.0,1.000000
1,5,1422.9,441.5,49.3,66.1,1.000000
1,6,1387.9,305.6,35.1,42.7,1.000000
1,7,1401.0,365.1,95.8,35.0,1.000000
1,8,1296.0,380.7,77.8,36.2,1.000000
1,9,907.5,419.5,72.7,76.4,1.000000
1,10,761.2,521.8,80.4,37.6,1.000000
1,11,706.9,532.2,77.7,37.6,1.000000
1,12,599.4,577.5,54.4,41.5,1.000000
1,13,379.3,611.2,77.7,47.9,1.000000
1,14,327.3,515.4,46.8,67.3,1.000000
1,15,1542.0,433.8,50.6,55.7,1.000000
1,16,1442.3,551.6,33.8,44.0,1.000000
1,17,726.3,523.1,44.0,22.0,1.000000
1,18,1325.9,529.6,89.3,38.9,1.000000
1,19,1263.7,554.2,94.5,33.7,1.000000
1,20,1270.2,528.3,95.8,47.9,1.000000
1,21,1569.3,376.8,40.1,64.8,1.000000
1,22,1473.4,449.3,77.8,35.0,1.000000
1,23,1477.3,314.6,33.8,46.7,1.000000
1,24,1597.7,428.6,67.5,41.4,1.000000
1,25,1490.2,527.0,61.0,37.6,1.000000
2,1,1221.4,591.3,130.4,104.1,1.000000
2,2,1805.0,627.8,105.7,67.7,1.000000
2,3,1725.8,593.3,67.3,71.3,1.000000
2,4,1441.0,574.3,91.0,34.5,1.000000
2,5,1420.9,438.6,53.5,66.8,1.000000
2,6,1386.6,304.8,35.9,43.0,1.000000
2,7,1399.2,364.6,98.3,36.2,1.000000
2,8,1296.5,379.7,78.6,37.4,1.000000
2,9,907.5,419.3,72.5,76.4,1.000000
2,10,758.0,523.1,79.7,36.3,1.000000
2,11,705.1,531.4,76.2,37.6,1.000000
2,12,598.7,577.2,55.2,41.8,1.000000
2,13,380.1,611.2,79.0,47.9,1.000000
2,14,328.6,515.4,45.5,66.3,1.000000
2,15,1544.2,432.0,47.4,56.4,1.000000
2,16,1440.8,552.1,33.8,44.1,1.000000
2,17,724.5,523.1,45.1,22.5,1.000000
2,18,1323.6,527.8,89.8,41.2,1.000000
2,19,1265.3,554.2,89.9,33.7,1.000000
2,20,1273.3,529.6,92.7,46.6,1.000000
2,21,1568.1,373.6,42.4,64.2,1.000000
2,22,1471.2,448.3,80.0,36.2,1.000000
2,23,1477.3,314.6,33.8,46.2,1.000000
2,24,1597.5,430.6,63.5,39.7,1.000000
2,25,1490.9,526.8,61.0,37.6,1.000000
3,1,1224.5,592.0,127.3,103.3,1.000000
3,2,1797.3,624.9,105.1,67.9,1.000000
3,3,1722.9,592.2,67.3,71.3,1.000000
3,4,1441.0,574.9,87.3,34.1,1.000000
3,5,1419.0,435.6,57.7,67.5,1.000000
3,6,1385.3,304.0,36.7,43.2,1.000000
3,7,1397.4,364.1,100.8,37.4,1.000000
3,8,1296.9,378.7,79.3,38.7,1.000000
3,9,907.5,419.0,72.4,76.4,1.000000
3,10,754.9,524.4,78.9,35.0,1.000000
3,11,703.3,530.7,74.6,37.6,1.000000
3,12,597.9,577.0,56.1,42.2,1.000000
3,13,380.9,611.2,80.2,47.9,1.000000
3,14,329.9,515.4,44.2,65.2,1.000000
3,15,1546.5,430.3,44.2,57.2,1.000000
3,16,1439.3,552.6,33.8,44.0,1.000000
3,17,722.7,523.1,46.1,23.1,1.000000
3,18,1321.2,526.0,90.3,43.5,1.000000
3,19,1266.8,554.2,85.2,33.7,1.000000
3,20,1276.4,530.9,89.6,45.3,1.000000
3,21,1566.9,370.4,44.6,63.7,1.000000
3,22,1468.9,447.4,82.3,37.4,1.000000
3,23,1477.3,314.6,33.8,45.7,1.000000
3,24,1597.2,432.6,59.6,38.0,1.000000
3,25,1491.6,526.5,61.0,37.6,1.000000
4,1,1227.6,592.8,124.2,102.5,1.000000
4,2,1789.5,622.0,104.6,68.2,1.000000
4,3,1720.1,591.2,67.3,71.3,1.000000
4,4,1441.0,575.6,83.7,33.7,1.000000
4,5,1417.0,432.7,61.9,68.3,1.000000
4,6,1384.0,303.2,37.4,43.5,1.000000
4,7,1395.6,363.6,103.2,38.7,1.000000
4,8,1297.4,377.7,80.1,39.9,1.000000
4,9,907.5,418.8,72.2,76.4,1.000000
4,10,751.8,525.7,78.1,33.7,1.000000
4,11,701.5,529.9,73.1,37.6,1.000000
4,12,597.2,576.8,57.0,42.6,1.000000
4,13,381.6,611.2,81.5,47.9,1.000000
4,14,331.2,515.4,42.9,64.2,1.000000
4,15,1548.7,428.6,41.0,57.9,1.000000
4,16,1437.9,553.1,33.8,44.0,1.000000
4,17,720.9,523.1,47.2,23.6,1.000000
4,18,1318.9,524.2,90.8,45.9,1.000000
4,19,1268.4,554.2,80.5,33.7,1.000000
4,20,1279.5,532.2,86.5,44.0,1.000000
4,21,1565.6,367.2,46.8,63.2,1.000000
4,22,1466.7,446.4,84.5,38.7,1.000000
4,23,1477.3,314.6,33.8,45.2,1.000000
4,24,1597.0,434.5,55.6,36.3,1.000000
4,25,1492.3,526.2,61.0,37.6,1.000000
5,1,1230.7,593.6,121.1,101.8,1.000000
5,2,1781.7,619.2,104.1,68.4,1.000000
5,3,1717.2,590.2,67.3,71.3,1.000000
5,4,1441.0,576.2,80.0,33.2,1.000000
5,5,1415.0,429.7,66.1,69.0,1.000000
5,6,1382.7,302.5,38.2,43.7,1.000000
5,7,1393.7,363.1,105.7,39.9,1.000000
5,8,1297.9,376.8,80.8,41.1,1.000000
5,9,907.5,418.5,72.1,76.4,1.000000
5,10,748.7,527.0,77.4,32.4,1.000000
5,11,699.6,529.1,71.5,37.6,1.000000
5,12,596.5,576.5,57.8,43.0,1.000000
5,13,382.4,611.2,82.8,47.9,1.000000
5,14,332.5,515.4,41.6,63.1,1.000000
5,15,1550.9,426.9,37.8,58.6,1.000000
5,16,1436.4,553.6,33.8,44.1,1.000000
5,17,719.1,523.1,48.2,24.1,1.000000
5,18,1316.6,522.4,91.4,48.2,1.000000
5,19,1269.9,554.2,75.9,33.7,1.000000
5,20,1282.6,533.5,83.4,42.7,1.000000
